sample	Subset
O94763.348...382	G6
O94782.21...46	G6
O94892.205...245	G6
O94892.268...319	G6
O94892.337...364	G6
O94892.402...430	G6
O94892.433...450	G6
O94892.461...494	G6
O94892.512...551	G6
O94892.563...592	G6
O94892.604...637	G6
O95125.409...431	G6
O95125.595...623	G6
O95163.1200...1218	G6
O95343.204...221	G6
O95391.73...100	G6
O95391.120...136	G6
O95409.341...368	G6
O95475.121...136	G6
O95625.669...696	G6
O95625.859...872	G6
O95718.121...134	G6
O95780.175...218	G6
O95780.231...266	G6
O95780.321...358	G6
O95780.379...418	G6
O95780.427...467	G6
P06703.27...33	G6
P08047.667...695	G6
P08048.553...579	G6
P08048.739...764	G6
P08151.317...338	G6
P09429.19...40	G6
P09874.125...137	G6
P0C7X5.343...398	G6
P0CB33.240...281	G6
P0CB33.301...339	G6
P0CB33.353...385	G6
P0CB47.51...76	G6
P0CG00.421...447	G6
P0CG24.19...52	G6
P0CG24.64...97	G6
P0CG24.103...140	G6
P0CG24.158...182	G6
P0CG24.198...242	G6
P0CG24.262...286	G6
P0CG24.316...346	G6
P0CG31.262...288	G6
P0CG31.309...339	G6
P0CG31.373...443	G6
P0CG31.465...513	G6
P0CH99.239...263	G6
P0CI00.239...263	G6
P0CJ78.359...389	G6
P0CJ78.568...593	G6
P0CJ79.295...335	G6
P0CJ79.408...457	G6
P0CJ79.517...569	G6
P0CJ79.577...608	G6
P0CJ79.656...703	G6
P0DME0.197...219	G6
P0DPD5.176...193	G6
P0DPD5.200...216	G6
P0DPD5.236...279	G6
P0DPD5.289...347	G6
P0DPD5.362...390	G6
P0DPD5.399...444	G6
P0DPD5.455...502	G6
P10070.531...542	G6
P10071.563...581	G6
P10072.307...352	G6
P10072.368...398	G6
P10072.407...417	G6
P10072.436...465	G6
P10072.491...537	G6
P10073.431...456	G6
P10074.316...340	G6
P10075.183...200	G6
P10242.127...148	G6
P10276.151...183	G6
P10826.144...184	G6
P10827.12...40	G6
P10828.161...185	G6
P13010.562...577	G6
P13682.227...261	G6
P13682.279...305	G6
P13682.315...349	G6
P13682.368...414	G6
P13682.469...509	G6
P14859.404...444	G6
P15621.212...237	G6
P15621.264...285	G6
P15621.300...343	G6
P15621.349...390	G6
P15621.473...491	G6
P15621.540...577	G6
P15621.596...635	G6
P15622.203...236	G6
P15622.255...309	G6
P15622.320...386	G6
P15622.396...434	G6
P15622.470...498	G6
P15918.16...43	G6
P16415.214...260	G6
P16415.323...351	G6
P16415.384...412	G6
P16415.432...484	G6
P16415.509...537	G6
P16415.571...596	G6
P17010.555...586	G6
P17014.314...346	G6
P17014.429...472	G6
P17014.484...512	G6
P17014.525...560	G6
P17014.581...615	G6
P17014.627...660	G6
P17017.156...207	G6
P17017.235...275	G6
P17017.283...316	G6
P17017.330...364	G6
P17017.389...415	G6
P17017.461...509	G6
P17017.533...585	G6
P17017.594...632	G6
P17019.84...136	G6
P17019.167...211	G6
P17019.221...277	G6
P17019.302...316	G6
P17019.331...347	G6
P17019.360...408	G6
P17019.416...452	G6
P17020.329...358	G6
P17020.378...415	G6
P17020.432...461	G6
P17021.252...304	G6
P17021.322...350	G6
P17021.511...536	G6
P17021.556...602	G6
P17022.451...488	G6
P17023.279...312	G6
P17023.325...368	G6
P17023.380...414	G6
P17024.295...318	G6
P17024.361...373	G6
P17024.387...416	G6
P17024.434...463	G6
P17024.491...521	G6
P17025.189...198	G6
P17025.287...309	G6
P17025.318...338	G6
P17025.364...411	G6
P17025.484...524	G6
P17025.537...578	G6
P17025.592...619	G6
P17026.53...92	G6
P17026.159...188	G6
P17027.200...215	G6
P17027.223...259	G6
P17027.273...319	G6
P17027.333...400	G6
P17027.414...483	G6
P17027.490...524	G6
P17027.533...567	G6
P17028.309...346	G6
P17029.421...443	G6
P17029.447...477	G6
P17030.120...132	G6
P17030.199...225	G6
P17030.251...294	G6
P17030.309...339	G6
P17030.349...382	G6
P17030.399...436	G6
P17031.166...190	G6
P17031.226...253	G6
P17031.271...319	G6
P17031.336...362	G6
P17031.390...419	G6
P17031.439...462	G6
P17031.473...497	G6
P17032.266...287	G6
P17032.306...339	G6
P17032.346...378	G6
P17032.393...423	G6
P17032.473...532	G6
P17035.266...286	G6
P17035.352...396	G6
P17035.405...424	G6
P17035.601...626	G6
P17035.633...666	G6
P17035.678...709	G6
P17036.284...318	G6
P17036.335...363	G6
P17038.178...243	G6
P17038.324...350	G6
P17038.369...390	G6
P17038.401...421	G6
P17038.442...491	G6
P17038.510...559	G6
P17038.566...605	G6
P17038.627...678	G6
P17038.702...724	G6
P17038.733...766	G6
P17039.136...168	G6
P17039.295...326	G6
P17039.344...356	G6
P17039.402...439	G6
P17039.450...476	G6
P17039.520...549	G6
P17040.726...744	G6
P17040.759...791	G6
P17040.903...937	G6
P17040.953...1000	G6
P17040.1012...1038	G6
P17041.88...115	G6
P17097.245...271	G6
P17097.301...371	G6
P17097.459...505	G6
P17097.524...570	G6
P17098.263...294	G6
P17098.329...374	G6
P17098.403...439	G6
P17544.12...38	G6
P17980.53...68	G6
P18858.18...36	G6
P19338.294...310	G6
P19525.114...144	G6
P19544.340...365	G6
P20794.22...35	G6
P20794.40...59	G6
P21291.8...33	G6
P21506.286...310	G6
P21506.436...517	G6
P23771.340...360	G6
P25208.105...122	G6
P25490.337...382	G6
P26358.168...194	G6
P26583.23...40	G6
P31749.3...21	G6
P35240.8...38	G6
P35251.238...257	G6
P35251.328...343	G6
P35251.359...379	G6
P35659.213...231	G6
P35789.259...307	G6
P35789.312...349	G6
P35789.374...416	G6
P35789.427...470	G6
P35789.482...527	G6
P35789.533...568	G6
P35789.586...614	G6
P36508.241...273	G6
P37275.167...191	G6
P41182.633...667	G6
P48443.153...177	G6
P49116.125...157	G6
P49711.346...380	G6
P49711.392...419	G6
P49910.347...358	G6
P49910.374...407	G6
P50461.8...56	G6
P51504.63...100	G6
P51504.160...207	G6
P51504.221...251	G6
P51508.382...407	G6
P51508.437...482	G6
P51508.493...522	G6
P51508.529...548	G6
P51508.571...594	G6
P51508.603...629	G6
P51522.146...181	G6
P51522.199...223	G6
P51522.230...265	G6
P51522.277...307	G6
P51522.310...382	G6
P51522.401...436	G6
P51523.208...227	G6
P51523.301...329	G6
P51523.344...374	G6
P51523.392...418	G6
P51523.453...493	G6
P51523.505...536	G6
P51523.550...580	G6
P51523.592...636	G6
P51523.655...677	G6
P51523.711...737	G6
P51608.42...44	G6
P51608.290...319	G6
P51786.212...257	G6
P51786.277...311	G6
P51786.323...365	G6
P51786.380...431	G6
P51814.395...412	G6
P51814.430...477	G6
P51814.494...522	G6
P51814.567...614	G6
P51814.631...660	G6
P51814.687...730	G6
P51814.742...777	G6
P51814.787...796	G6
P51815.363...405	G6
P51815.433...474	G6
P51825.787...800	G6
P52736.293...320	G6
P52736.327...364	G6
P52736.546...579	G6
P52736.595...622	G6
P52737.154...181	G6
P52737.205...233	G6
P52737.247...280	G6
P52737.299...324	G6
P52737.359...412	G6
P52737.430...458	G6
P52738.165...198	G6
P52738.238...275	G6
P52738.295...319	G6
P52738.351...377	G6
P52738.403...418	G6
P52740.492...524	G6
P52740.560...586	G6
P52741.160...212	G6
P52741.223...253	G6
P52741.312...362	G6
P52742.211...235	G6
P52742.322...370	G6
P52742.386...419	G6
P52742.436...464	G6
P52742.483...511	G6
P52742.629...653	G6
P52744.195...234	G6
P52747.281...307	G6
P52747.398...451	G6
P55316.195...213	G6
P56270.280...305	G6
P57071.773...796	G6
P57071.825...849	G6
P57071.1099...1132	G6
P58317.195...242	G6
P58317.289...338	G6
P58317.343...381	G6
P59923.492...520	G6
P59923.681...719	G6
P59923.774...800	G6
P59923.833...897	G6
P59923.979...1022	G6
P61247.220...240	G6
P61289.81...102	G6
P62508.149...165	G6
P62826.22...46	G6
P98182.281...320	G6
Q00688.7...35	G6
Q01105.189...209	G6
Q01658.59...78	G6
Q01831.389...404	G6
Q02386.272...328	G6
Q02386.337...379	G6
Q02386.441...469	G6
Q02386.483...523	G6
Q02386.586...629	G6
Q02880.1544...1561	G6
Q03112.354...368	G6
Q03923.207...243	G6
Q03923.263...305	G6
Q03923.367...392	G6
Q03923.400...438	G6
Q03923.478...521	G6
Q03923.539...573	G6
Q03924.191...213	G6
Q03924.242...262	G6
Q03924.281...317	G6
Q03924.361...384	G6
Q03924.418...458	G6
Q03936.192...219	G6
Q03936.233...241	G6
Q03936.260...301	G6
Q03936.342...388	G6
Q03936.393...438	G6
Q03936.451...498	G6
Q03938.181...229	G6
Q03938.245...298	G6
Q03938.397...422	G6
Q03938.430...471	G6
Q03938.504...552	G6
Q04741.198...226	G6
Q04743.194...221	G6
Q05086.5...26	G6
Q05481.267...305	G6
Q05481.318...376	G6
Q05481.433...471	G6
Q05481.482...509	G6
Q05481.545...593	G6
Q05481.598...636	G6
Q05481.653...678	G6
Q05481.714...755	G6
Q05481.774...811	G6
Q05481.829...878	G6
Q05481.901...942	G6
Q05481.966...984	G6
Q05481.995...1015	G6
Q05481.1024...1062	G6
Q05481.1075...1149	G6
Q05516.567...595	G6
Q06265.1...22	G6
Q06730.334...359	G6
Q06730.376...408	G6
Q06730.418...449	G6
Q06730.458...489	G6
Q06730.501...554	G6
Q06730.572...596	G6
Q06730.612...623	G6
Q06730.641...691	G6
Q06730.716...755	G6
Q06732.337...356	G6
Q06732.376...405	G6
Q06732.415...446	G6
Q06732.462...488	G6
Q06732.499...534	G6
Q06732.573...597	G6
Q06732.613...624	G6
Q06732.639...682	G6
Q06732.696...731	G6
Q06732.738...771	G6
Q08AG5.220...246	G6
Q08AG5.256...293	G6
Q08AG5.296...325	G6
Q08AN1.183...202	G6
Q08AN1.258...321	G6
Q08AN1.329...362	G6
Q08AN1.413...435	G6
Q08AN1.445...480	G6
Q08AN1.496...538	G6
Q08AN1.549...586	G6
Q08AN1.607...649	G6
Q08AN1.667...757	G6
Q08ER8.202...242	G6
Q08ER8.251...290	G6
Q08ER8.307...327	G6
Q08ER8.337...363	G6
Q08ER8.373...410	G6
Q08ER8.430...465	G6
Q08ER8.477...511	G6
Q08ER8.530...554	G6
Q09FC8.306...325	G6
Q09FC8.371...428	G6
Q09FC8.435...470	G6
Q09FC8.483...515	G6
Q09FC8.534...560	G6
Q09FC8.587...599	G6
Q0D2J5.170...195	G6
Q0D2J5.224...273	G6
Q0D2J5.283...317	G6
Q0D2J5.336...384	G6
Q0VGE8.281...307	G6
Q0VGE8.312...359	G6
Q0VGE8.364...393	G6
Q0VGE8.413...439	G6
Q0VGE8.485...520	G6
Q0VGE8.610...643	G6
Q12901.226...252	G6
Q12901.263...298	G6
Q12901.351...404	G6
Q12901.416...445	G6
Q13105.310...333	G6
Q13105.389...418	G6
Q13106.213...257	G6
Q13106.269...322	G6
Q13106.328...369	G6
Q13106.374...405	G6
Q13126.225...227	G6
Q13127.546...563	G6
Q13285.26...42	G6
Q13360.338...377	G6
Q13360.396...442	G6
Q13360.452...480	G6
Q13362.65...85	G6
Q13398.274...332	G6
Q13398.425...454	G6
Q13398.543...563	G6
Q13573.519...531	G6
Q13887.396...422	G6
Q13888.24...58	G6
Q14140.1...21	G6
Q14584.207...244	G6
Q14584.264...310	G6
Q14584.331...425	G6
Q14584.445...529	G6
Q14585.95...127	G6
Q14585.144...164	G6
Q14585.169...202	G6
Q14585.211...277	G6
Q14585.288...322	G6
Q14585.335...363	G6
Q14585.375...410	G6
Q14585.420...455	G6
Q14586.402...421	G6
Q14586.432...465	G6
Q14586.481...509	G6
Q14586.537...578	G6
Q14586.597...623	G6
Q14586.637...669	G6
Q14587.307...332	G6
Q14587.351...379	G6
Q14587.399...447	G6
Q14587.497...517	G6
Q14587.534...567	G6
Q14587.589...636	G6
Q14587.688...707	G6
Q14587.770...822	G6
Q14587.858...865	G6
Q14587.881...907	G6
Q14588.196...225	G6
Q14588.228...268	G6
Q14588.407...435	G6
Q14588.458...505	G6
Q14588.511...546	G6
Q14588.565...596	G6
Q14588.648...680	G6
Q14590.402...449	G6
Q14590.458...495	G6
Q14590.552...584	G6
Q14590.596...666	G6
Q14592.197...227	G6
Q14592.248...280	G6
Q14592.303...328	G6
Q14592.330...347	G6
Q14592.362...400	G6
Q14592.442...468	G6
Q14592.477...511	G6
Q14593.242...271	G6
Q14593.292...343	G6
Q14593.346...386	G6
Q14593.432...470	G6
Q14593.483...534	G6
Q147U1.207...256	G6
Q147U1.274...301	G6
Q147U1.333...373	G6
Q147U1.387...417	G6
Q147U1.419...457	G6
Q147U1.464...491	G6
Q14863.223...249	G6
Q14872.181...202	G6
Q14872.220...242	G6
Q14929.243...268	G6
Q14929.285...321	G6
Q14929.397...415	G6
Q14929.468...513	G6
Q14929.537...582	G6
Q14CB8.347...372	G6
Q15072.20...68	G6
Q15072.87...116	G6
Q15072.127...154	G6
Q15072.180...225	G6
Q15651.3...12	G6
Q15697.339...362	G6
Q15776.341...358	G6
Q15776.381...416	G6
Q15776.465...512	G6
Q15776.517...556	G6
Q15928.199...235	G6
Q15928.257...306	G6
Q15928.317...350	G6
Q15928.395...420	G6
Q15929.54...80	G6
Q15929.94...140	G6
Q15935.148...173	G6
Q15935.254...282	G6
Q15935.289...329	G6
Q15935.418...447	G6
Q15935.496...540	G6
Q15937.186...216	G6
Q15937.236...265	G6
Q15937.283...315	G6
Q15937.326...357	G6
Q15937.366...399	G6
Q15937.413...463	G6
Q15973.84...111	G6
Q15973.170...203	G6
Q15973.224...250	G6
Q15973.293...325	G6
Q16587.290...336	G6
Q16587.390...422	G6
Q16587.429...451	G6
Q16587.470...494	G6
Q16587.549...578	G6
Q16600.242...276	G6
Q16600.298...332	G6
Q16600.379...414	G6
Q16600.430...455	G6
Q16670.280...326	G6
Q16670.353...378	G6
Q16670.395...422	G6
Q2M1K9.199...250	G6
Q2M218.314...359	G6
Q2M218.434...469	G6
Q2M218.482...511	G6
Q2M218.522...555	G6
Q2M3W8.287...312	G6
Q2M3W8.326...357	G6
Q2M3W8.464...499	G6
Q2M3W8.507...537	G6
Q2M3X9.230...267	G6
Q2M3X9.371...397	G6
Q2M3X9.437...481	G6
Q2M3X9.491...535	G6
Q2M3X9.551...577	G6
Q2VY69.237...276	G6
Q2VY69.448...490	G6
Q2VY69.505...543	G6
Q32M78.270...306	G6
Q32M78.327...349	G6
Q32M78.360...402	G6
Q32M78.414...439	G6
Q32M78.446...493	G6
Q32M78.495...533	G6
Q32M78.548...574	G6
Q32M78.607...636	G6
Q3KNS6.196...233	G6
Q3KNS6.241...276	G6
Q3KNS6.293...323	G6
Q3KNS6.354...396	G6
Q3KNW1.213...235	G6
Q3KP31.108...136	G6
Q3KP31.156...188	G6
Q3KP31.210...230	G6
Q3KP31.238...259	G6
Q3KP31.270...302	G6
Q3KP31.322...347	G6
Q3KP31.356...369	G6
Q3KP31.378...408	G6
Q3KP31.470...499	G6
Q3KP31.548...569	G6
Q3KQV3.364...405	G6
Q3KQV3.419...488	G6
Q3KQV3.503...573	G6
Q3MIS6.278...306	G6
Q3MIS6.319...349	G6
Q3MIS6.397...447	G6
Q3MIS6.460...504	G6
Q3MIS6.573...597	G6
Q3MJ62.350...373	G6
Q3SXZ3.178...202	G6
Q3SXZ3.221...254	G6
Q3SXZ3.280...302	G6
Q3SXZ3.336...379	G6
Q3SXZ3.399...420	G6
Q3SXZ3.455...477	G6
Q3SY52.295...320	G6
Q3SY52.364...411	G6
Q3ZCT1.82...115	G6
Q3ZCT1.133...183	G6
Q3ZCT1.195...229	G6
Q3ZCT1.252...263	G6
Q3ZCT1.373...402	G6
Q3ZCX4.287...340	G6
Q3ZCX4.361...409	G6
Q3ZCX4.420...453	G6
Q3ZCX4.466...513	G6
Q3ZCX4.531...559	G6
Q3ZCX4.589...621	G6
Q494X3.321...349	G6
Q494X3.377...402	G6
Q494X3.418...459	G6
Q494X3.518...544	G6
Q499Z4.349...398	G6
Q49A33.57...85	G6
Q49A33.115...142	G6
Q49AA0.323...343	G6
Q49AA0.361...391	G6
Q49AA0.472...509	G6
Q4V348.275...300	G6
Q4V348.314...345	G6
Q4V348.354...390	G6
Q4V348.410...433	G6
Q4V348.457...539	G6
Q4V348.553...593	G6
Q4V348.605...634	G6
Q4V348.642...677	G6
Q4V348.691...719	G6
Q4V348.731...763	G6
Q4V348.775...802	G6
Q52M93.178...204	G6
Q52M93.212...248	G6
Q52M93.299...325	G6
Q52M93.357...396	G6
Q52M93.398...419	G6
Q52M93.441...465	G6
Q52M93.493...534	G6
Q52M93.554...602	G6
Q52M93.610...644	G6
Q52M93.666...717	G6
Q53GI3.363...396	G6
Q53GI3.430...450	G6
Q53GI3.453...480	G6
Q53GI3.518...543	G6
Q562F6.1075...1098	G6
Q5CZA5.255...299	G6
Q5CZA5.337...372	G6
Q5CZA5.377...439	G6
Q5CZA5.480...511	G6
Q5EBL2.47...76	G6
Q5FWF4.530...553	G6
Q5FWF5.1...21	G6
Q5FWF6.320...348	G6
Q5H9F3.1417...1450	G6
Q5H9K5.602...628	G6
Q5HY98.214...232	G6
Q5HY98.310...343	G6
Q5HY98.374...416	G6
Q5HYJ3.16...45	G6
Q5HYK9.191...202	G6
Q5HYK9.302...349	G6
Q5HYK9.449...486	G6
Q5HYK9.510...540	G6
Q5HYK9.554...590	G6
Q5JNZ3.286...335	G6
Q5JNZ3.348...380	G6
Q5JNZ3.392...424	G6
Q5JNZ3.443...472	G6
Q5JNZ3.513...543	G6
Q5JNZ3.559...587	G6
Q5JVG2.346...356	G6
Q5JVG2.390...427	G6
Q5JVG2.492...537	G6
Q5JVG2.558...597	G6
Q5JVG2.620...649	G6
Q5JVG2.665...693	G6
Q5JVG2.695...729	G6
Q5JVG2.740...770	G6
Q5JVG8.194...217	G6
Q5JVG8.246...271	G6
Q5JVG8.286...300	G6
Q5JVG8.322...349	G6
Q5JVG8.370...395	G6
Q5JVG8.399...417	G6
Q5MCW4.243...278	G6
Q5MCW4.298...348	G6
Q5MCW4.361...439	G6
Q5MCW4.444...478	G6
Q5MCW4.494...537	G6
Q5MCW4.601...630	G6
Q5MCW4.642...674	G6
Q5SVQ8.2...34	G6
Q5SVQ8.469...490	G6
Q5SVQ8.676...703	G6
Q5SXM1.120...166	G6
Q5SXM1.199...240	G6
Q5SXM1.258...284	G6
Q5SXM1.313...343	G6
Q5SXM1.351...385	G6
Q5SXM1.403...473	G6
Q5T0B9.303...327	G6
Q5T5D7.193...225	G6
Q5T5D7.237...293	G6
Q5T5D7.332...369	G6
Q5TA31.129...135	G6
Q5TAX3.6...25	G6
Q5TEC3.283...331	G6
Q5TEC3.354...396	G6
Q5TYW1.441...486	G6
Q5TYW1.512...552	G6
Q5TYW1.566...596	G6
Q5TYW1.653...680	G6
Q5TYW1.687...724	G6
Q5TYW1.741...770	G6
Q5TYW1.794...831	G6
Q5TYW1.849...874	G6
Q5TYW1.882...917	G6
Q5TYW1.931...959	G6
Q5TYW1.971...1003	G6
Q5TYW1.1015...1042	G6
Q5VIY5.308...336	G6
Q5VIY5.358...408	G6
Q5VIY5.426...474	G6
Q5VV52.142...180	G6
Q5VV52.257...303	G6
Q63HK3.828...862	G6
Q63HK3.871...927	G6
Q659A1.18...35	G6
Q66K89.202...227	G6
Q66K89.244...267	G6
Q66K89.544...584	G6
Q68DI1.311...331	G6
Q68DI1.358...389	G6
Q68DI1.414...463	G6
Q68DY1.192...242	G6
Q68DY1.261...309	G6
Q68DY1.330...372	G6
Q68DY1.390...418	G6
Q68DY1.428...465	G6
Q68DY9.367...395	G6
Q68DY9.418...441	G6
Q68DY9.456...476	G6
Q68EA5.281...313	G6
Q68EA5.330...358	G6
Q68EA5.368...402	G6
Q68EA5.414...485	G6
Q69YI7.1...22	G6
Q6AZW8.47...77	G6
Q6AZW8.106...155	G6
Q6AZW8.163...197	G6
Q6AZW8.212...240	G6
Q6AZW8.274...308	G6
Q6DD87.96...129	G6
Q6ECI4.232...263	G6
Q6ECI4.324...351	G6
Q6ECI4.440...466	G6
Q6ECI4.477...514	G6
Q6ECI4.533...561	G6
Q6ECI4.623...651	G6
Q6ECI4.661...694	G6
Q6IQ21.201...237	G6
Q6IQ21.488...529	G6
Q6IQ21.650...672	G6
Q6IV72.356...384	G6
Q6IV72.528...576	G6
Q6IV72.644...677	G6
Q6NSZ9.382...435	G6
Q6NSZ9.456...472	G6
Q6NX45.151...199	G6
Q6NX45.212...246	G6
Q6NX45.303...354	G6
Q6NX45.371...398	G6
Q6NX49.358...391	G6
Q6NX49.405...444	G6
Q6NX49.464...486	G6
Q6NX49.494...530	G6
Q6NX49.541...576	G6
Q6NX49.594...619	G6
Q6NX49.650...691	G6
Q6P1K8.24...58	G6
Q6P1L6.294...314	G6
Q6P1L6.337...375	G6
Q6P1L6.381...419	G6
Q6P1L6.431...490	G6
Q6P1L6.508...537	G6
Q6P280.328...365	G6
Q6P280.387...411	G6
Q6P280.421...431	G6
Q6P280.441...488	G6
Q6P280.496...535	G6
Q6P2D0.200...246	G6
Q6P2D0.264...303	G6
Q6P2D0.321...368	G6
Q6P3V2.168...202	G6
Q6P3V2.213...251	G6
Q6P3V2.297...324	G6
Q6P3V2.358...399	G6
Q6P3V2.442...477	G6
Q6P3V2.499...541	G6
Q6P3V2.558...589	G6
Q6P3V2.614...646	G6
Q6P3V2.665...713	G6
Q6P9A1.460...498	G6
Q6P9A1.517...561	G6
Q6P9G9.340...359	G6
Q6P9G9.390...440	G6
Q6P9G9.490...509	G6
Q6PF04.214...236	G6
Q6PF04.285...310	G6
Q6PF04.363...379	G6
Q6PF04.387...412	G6
Q6PF04.432...460	G6
Q6PF04.479...527	G6
Q6PG37.278...320	G6
Q6PG37.333...366	G6
Q6PG37.445...535	G6
Q6PG37.547...572	G6
Q6PK81.192...209	G6
Q6PK81.255...289	G6
Q6PK81.296...329	G6
Q6PK81.388...424	G6
Q6U7Q0.60...99	G6
Q6U7Q0.124...161	G6
Q6U7Q0.182...204	G6
Q6U7Q0.245...288	G6
Q6V9R5.205...227	G6
Q6V9R5.283...302	G6
Q6V9R5.384...413	G6
Q6ZMS4.174...205	G6
Q6ZMS4.209...251	G6
Q6ZMS4.264...294	G6
Q6ZMS4.304...344	G6
Q6ZMS4.362...411	G6
Q6ZMS4.467...495	G6
Q6ZMV8.176...201	G6
Q6ZMV8.231...272	G6
Q6ZMV8.283...335	G6
Q6ZMV8.395...410	G6
Q6ZMV8.412...457	G6
Q6ZMW2.431...461	G6
Q6ZMW2.476...498	G6
Q6ZMW2.557...602	G6
Q6ZMW2.612...646	G6
Q6ZMW2.664...689	G6
Q6ZMY9.389...421	G6
Q6ZN06.358...405	G6
Q6ZN06.410...447	G6
Q6ZN06.464...486	G6
Q6ZN06.520...560	G6
Q6ZN06.578...605	G6
Q6ZN08.198...223	G6
Q6ZN08.255...291	G6
Q6ZN08.314...359	G6
Q6ZN08.367...413	G6
Q6ZN08.423...461	G6
Q6ZN08.482...528	G6
Q6ZN11.255...285	G6
Q6ZN11.287...333	G6
Q6ZN11.359...385	G6
Q6ZN19.260...292	G6
Q6ZN19.365...395	G6
Q6ZN19.465...505	G6
Q6ZN19.510...546	G6
Q6ZN19.588...614	G6
Q6ZN19.624...656	G6
Q6ZN19.681...732	G6
Q6ZN19.750...776	G6
Q6ZN30.439...458	G6
Q6ZN55.768...802	G6
Q6ZN57.105...142	G6
Q6ZN57.152...182	G6
Q6ZN57.196...229	G6
Q6ZN57.244...274	G6
Q6ZN57.296...318	G6
Q6ZN57.329...347	G6
Q6ZN57.356...391	G6
Q6ZN57.419...456	G6
Q6ZNA1.243...272	G6
Q6ZNA1.298...339	G6
Q6ZNA1.416...450	G6
Q6ZNA1.462...491	G6
Q6ZNA1.508...563	G6
Q6ZNA1.599...632	G6
Q6ZNA1.635...672	G6
Q6ZNA1.754...779	G6
Q6ZNA1.781...793	G6
Q6ZNA1.849...885	G6
Q6ZNG0.222...241	G6
Q6ZNG0.284...313	G6
Q6ZNG0.326...357	G6
Q6ZNG0.364...401	G6
Q6ZNG1.243...272	G6
Q6ZNG1.287...316	G6
Q6ZNG1.322...369	G6
Q6ZNG1.518...544	G6
Q6ZNG1.549...577	G6
Q6ZNG1.601...644	G6
Q6ZNH5.113...140	G6
Q6ZNH5.153...182	G6
Q6ZNH5.194...227	G6
Q6ZR52.104...132	G6
Q6ZR52.150...171	G6
Q6ZR52.237...273	G6
Q6ZR52.290...318	G6
Q6ZR52.336...375	G6
Q6ZR52.386...423	G6
Q6ZR52.445...465	G6
Q6ZR52.477...495	G6
Q6ZR52.503...543	G6
Q6ZR52.556...598	G6
Q6ZRF7.76...105	G6
Q6ZS27.212...232	G6
Q6ZS27.260...303	G6
Q6ZS27.319...347	G6
Q6ZSB9.398...436	G6
Q6ZSS3.180...195	G6
Q6ZSS3.206...243	G6
Q6ZSS3.255...307	G6
Q6ZT77.114...141	G6
Q76KX8.242...265	G6
Q76KX8.301...342	G6
Q76KX8.352...384	G6
Q76KX8.399...450	G6
Q76KX8.472...499	G6
Q76KX8.508...546	G6
Q76KX8.567...615	G6
Q7L2R6.311...343	G6
Q7L2R6.354...388	G6
Q7L3S4.106...132	G6
Q7L590.814...859	G6
Q7L945.233...279	G6
Q7L945.299...322	G6
Q7L945.360...396	G6
Q7L945.414...439	G6
Q7RTV3.185...219	G6
Q7Z340.487...513	G6
Q7Z340.638...662	G6
Q7Z398.259...282	G6
Q7Z398.336...379	G6
Q7Z398.396...421	G6
Q7Z3I7.145...163	G6
Q7Z3I7.186...212	G6
Q7Z3I7.215...250	G6
Q7Z3I7.269...297	G6
Q7Z3I7.321...351	G6
Q7Z3I7.385...429	G6
Q7Z3I7.447...476	G6
Q7Z3K6.472...487	G6
Q7Z3V5.237...282	G6
Q7Z3V5.298...322	G6
Q7Z3V5.337...345	G6
Q7Z3V5.357...430	G6
Q7Z3V5.475...505	G6
Q7Z3V5.526...575	G6
Q7Z6E9.938...950	G6
Q7Z7F0.546...567	G6
Q7Z7K2.227...259	G6
Q7Z7L9.257...290	G6
Q7Z7L9.303...332	G6
Q7Z7L9.487...514	G6
Q86T24.515...536	G6
Q86T29.216...252	G6
Q86T29.271...297	G6
Q86T29.417...487	G6
Q86T29.500...544	G6
Q86T29.584...621	G6
Q86T96.23...46	G6
Q86TJ5.338...385	G6
Q86TJ5.401...430	G6
Q86TJ5.435...472	G6
Q86TJ5.484...513	G6
Q86U44.211...227	G6
Q86UD4.213...231	G6
Q86UD4.254...281	G6
Q86UD4.287...326	G6
Q86UD4.337...378	G6
Q86UD4.395...435	G6
Q86UD4.452...480	G6
Q86UE3.221...258	G6
Q86UE3.282...322	G6
Q86UE3.344...373	G6
Q86UE3.392...438	G6
Q86UE3.446...480	G6
Q86UE3.492...523	G6
Q86UE3.541...569	G6
Q86UE3.604...649	G6
Q86UE3.705...733	G6
Q86UE3.744...798	G6
Q86UE3.808...836	G6
Q86V71.235...261	G6
Q86V71.298...349	G6
Q86V71.370...416	G6
Q86V71.459...493	G6
Q86V71.516...560	G6
Q86VK4.303...329	G6
Q86W11.388...417	G6
Q86W11.429...448	G6
Q86W11.460...487	G6
Q86WT6.212...220	G6
Q86WZ6.291...311	G6
Q86WZ6.384...426	G6
Q86WZ6.437...482	G6
Q86WZ6.488...557	G6
Q86WZ6.571...602	G6
Q86WZ6.622...663	G6
Q86WZ6.679...707	G6
Q86WZ6.723...771	G6
Q86XN6.319...363	G6
Q86XN6.382...404	G6
Q86XN6.522...571	G6
Q86XN6.600...631	G6
Q86XN6.687...712	G6
Q86XN6.720...737	G6
Q86XU0.340...362	G6
Q86XU0.397...425	G6
Q86XU0.443...465	G6
Q86XU0.476...500	G6
Q86Y25.242...278	G6
Q86Y25.296...326	G6
Q86Y25.345...372	G6
Q86Y25.436...478	G6
Q86YC2.148...169	G6
Q86YD1.100...132	G6
